"수계별(1)","수계별(2)",항목,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
"기타","신갈지3",생물화학적산소요구량 BOD (㎎/ℓ),1.8,2.2,6.5,5.1,4.4,3.4,-,-,-
"기타","신갈지3",용존산소 DO (㎎/ℓ),9.5,10.4,12.4,9.9,10.0,11.2,-,-,-
"기타","신갈지3",수온 (℃),19.3,18.6,25.9,28.5,30.3,23.5,-,-,-
"기타","신갈지3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,-
"기타","신갈지3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,-
"기타","신갈지3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,-
"기타","신갈지3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,-
"기타","신갈지3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,-
"기타","연초댐1",생물화학적산소요구량 BOD (㎎/ℓ),1.8,0.5,2.4,2.5,1.8,1.6,1.2,1.8,1.2
"기타","연초댐1",용존산소 DO (㎎/ℓ),11.6,9.5,9.6,10.5,10.6,10.0,11.3,12.0,11.3
"기타","연초댐1",수온 (℃),13.0,13.7,21.0,23.5,17.4,20.8,19.2,16.5,13.7
"기타","연초댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","연초댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","연초댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","연초댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","연초댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","연초댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","연초댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.6,0.9,2.2,2.5,1.7,1.7,1.3,1.9,1.5
"기타","연초댐2",용존산소 DO (㎎/ℓ),11.0,9.0,9.1,10.3,10.2,10.1,11.4,12.0,11.5
"기타","연초댐2",수온 (℃),12.1,14.6,21.0,22.2,16.4,20.5,19.7,16.2,13.0
"기타","연초댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","연초댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","연초댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","연초댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","연초댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","연초댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","구천댐",생물화학적산소요구량 BOD (㎎/ℓ),1.4,0.9,1.3,1.5,1.3,1.1,1.2,1.5,1.6
"기타","구천댐",용존산소 DO (㎎/ℓ),10.6,10.2,9.6,9.9,10.2,8.9,10.7,10.8,11.1
"기타","구천댐",수온 (℃),10.9,9.3,9.9,12.4,16.1,20.8,17.0,15.8,12.7
"기타","구천댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","구천댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","구천댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","구천댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","구천댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","구천댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","달방댐",생물화학적산소요구량 BOD (㎎/ℓ),0.9,1.1,1.3,0.5,0.8,1.0,0.8,1.2,0.7
"기타","달방댐",용존산소 DO (㎎/ℓ),15.8,12.9,12.5,10.5,12.3,9.2,11.9,11.8,14.6
"기타","달방댐",수온 (℃),5.2,8.9,13.2,13.8,13.8,15.0,11.1,9.9,5.9
"기타","달방댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","달방댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","달방댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","달방댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","달방댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","달방댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","선암댐",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.4,1.1,1.2,1.4,1.2,0.9,0.8,0.9
"기타","선암댐",용존산소 DO (㎎/ℓ),8.3,6.7,5.6,4.5,9.2,7.7,7.6,9.0,9.5
"기타","선암댐",수온 (℃),10.5,14.7,18.7,19.7,27.9,26.2,21.7,16.1,11.2
"기타","선암댐",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","선암댐",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","선암댐",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","선암댐",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","선암댐",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","선암댐",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","주남저수지",생물화학적산소요구량 BOD (㎎/ℓ),4.3,3.4,2.2,6.3,9.0,2.2,2.4,3.3,4.8
"기타","주남저수지",용존산소 DO (㎎/ℓ),12.8,8.6,4.5,10.1,11.0,4.2,5.5,5.7,12.3
"기타","주남저수지",수온 (℃),15.8,26.0,25.9,28.0,31.0,27.6,18.9,15.9,9.2
"기타","주남저수지",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","주남저수지",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","주남저수지",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","주남저수지",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","주남저수지",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","주남저수지",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","간월호1",생물화학적산소요구량 BOD (㎎/ℓ),4.0,6.2,9.6,4.5,9.8,8.0,7.8,5.2,4.4
"기타","간월호1",용존산소 DO (㎎/ℓ),15.7,12.8,8.9,8.7,9.9,9.2,9.4,16.1,13.4
"기타","간월호1",수온 (℃),10.7,16.9,26.5,25.8,31.0,25.6,20.8,6.6,7.0
"기타","간월호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","간월호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","간월호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","간월호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","간월호1",비소 As (㎎/ℓ),-,-,0.00962,-,-,0.00830,-,-,0.00000
"기타","간월호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","간월호2",생물화학적산소요구량 BOD (㎎/ℓ),11.3,8.2,10.0,6.0,11.7,7.3,-,-,4.4
"기타","간월호2",용존산소 DO (㎎/ℓ),15.7,12.7,9.4,10.4,11.6,13.5,-,-,14.8
"기타","간월호2",수온 (℃),10.0,17.1,26.1,26.2,30.6,25.4,-,-,5.1
"기타","간월호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","간월호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","간월호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","간월호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","간월호2",비소 As (㎎/ℓ),-,-,0.00959,-,-,0.00627,-,-,0.00000
"기타","간월호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","간월호3",생물화학적산소요구량 BOD (㎎/ℓ),4.7,12.4,12.5,8.8,10.5,6.1,-,-,3.8
"기타","간월호3",용존산소 DO (㎎/ℓ),14.0,11.3,8.2,8.5,9.9,9.8,-,-,14.6
"기타","간월호3",수온 (℃),10.8,18.2,25.1,25.4,29.3,23.7,-,-,5.0
"기타","간월호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","간월호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","간월호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","간월호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","간월호3",비소 As (㎎/ℓ),-,-,0.00798,-,-,0.00000,-,-,0.00000
"기타","간월호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","부남호1",생물화학적산소요구량 BOD (㎎/ℓ),4.4,3.7,3.3,3.9,8.6,3.4,-,-,3.1
"기타","부남호1",용존산소 DO (㎎/ℓ),13.0,11.7,8.8,7.7,8.5,8.8,-,-,11.2
"기타","부남호1",수온 (℃),9.7,16.9,26.6,26.8,30.9,25.7,-,-,6.5
"기타","부남호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부남호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","부남호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부남호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","부남호1",비소 As (㎎/ℓ),-,-,0.01533,-,-,0.01090,-,-,0.01934
"기타","부남호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","부남호2",생물화학적산소요구량 BOD (㎎/ℓ),5.4,4.2,3.1,3.5,5.5,3.6,-,-,4.4
"기타","부남호2",용존산소 DO (㎎/ℓ),13.7,11.5,7.5,7.7,9.2,10.1,-,-,12.0
"기타","부남호2",수온 (℃),10.3,17.9,26.8,26.4,31.4,25.4,-,-,6.5
"기타","부남호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부남호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","부남호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부남호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","부남호2",비소 As (㎎/ℓ),-,-,0.01579,-,-,0.01111,-,-,0.00814
"기타","부남호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","부남호3",생물화학적산소요구량 BOD (㎎/ℓ),7.9,6.3,7.1,7.8,9.7,5.3,-,-,4.9
"기타","부남호3",용존산소 DO (㎎/ℓ),15.0,12.1,10.1,10.3,11.7,8.6,-,-,13.0
"기타","부남호3",수온 (℃),10.4,18.9,27.7,26.3,30.7,25.2,-,-,5.7
"기타","부남호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부남호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","부남호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부남호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","부남호3",비소 As (㎎/ℓ),-,-,0.01316,-,-,0.00943,-,-,0.00633
"기타","부남호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","대호1",생물화학적산소요구량 BOD (㎎/ℓ),2.9,2.1,5.6,3.8,3.0,13.1,-,-,3.3
"기타","대호1",용존산소 DO (㎎/ℓ),11.9,8.6,8.6,7.3,8.6,8.1,-,-,16.1
"기타","대호1",수온 (℃),13.4,18.8,21.4,23.6,26.4,22.2,-,-,4.6
"기타","대호1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","대호1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","대호1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","대호1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","대호1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00901
"기타","대호1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","대호2",생물화학적산소요구량 BOD (㎎/ℓ),3.1,2.8,5.4,3.3,3.8,3.4,-,-,3.4
"기타","대호2",용존산소 DO (㎎/ℓ),12.6,9.6,8.4,7.2,8.9,10.6,-,-,16.2
"기타","대호2",수온 (℃),14.1,20.3,22.0,26.1,27.5,23.7,-,-,4.6
"기타","대호2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","대호2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","대호2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","대호2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","대호2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00812
"기타","대호2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","대호3",생물화학적산소요구량 BOD (㎎/ℓ),5.0,5.6,5.5,3.5,8.9,6.2,-,-,2.6
"기타","대호3",용존산소 DO (㎎/ℓ),13.1,8.8,8.2,8.1,12.4,16.5,-,-,16.3
"기타","대호3",수온 (℃),15.3,20.8,23.7,26.9,28.7,24.5,-,-,4.3
"기타","대호3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","대호3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","대호3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","대호3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","대호3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00761
"기타","대호3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","부안댐1",생물화학적산소요구량 BOD (㎎/ℓ),0.5,0.4,0.2,0.9,0.9,0.4,1.6,0.2,0.1
"기타","부안댐1",용존산소 DO (㎎/ℓ),10.8,9.5,8.9,8.8,7.9,8.0,6.3,7.0,8.5
"기타","부안댐1",수온 (℃),8.8,13.9,17.6,15.6,21.4,18.3,19.7,15.2,10.8
"기타","부안댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","부안댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","부안댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","부안댐2",생물화학적산소요구량 BOD (㎎/ℓ),1.2,1.0,1.1,1.2,1.2,1.2,1.3,1.2,1.1
"기타","부안댐2",용존산소 DO (㎎/ℓ),10.9,9.5,9.0,8.2,6.6,7.0,6.8,6.8,9.4
"기타","부안댐2",수온 (℃),10.9,18.1,23.7,23.7,25.8,25.8,22.1,18.1,11.7
"기타","부안댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","부안댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","부안댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","부안댐3",생물화학적산소요구량 BOD (㎎/ℓ),1.0,0.9,1.2,1.4,1.2,1.3,1.4,1.3,1.2
"기타","부안댐3",용존산소 DO (㎎/ℓ),10.1,8.6,8.3,8.2,6.3,8.1,5.9,8.1,9.7
"기타","부안댐3",수온 (℃),12.7,20.8,26.6,26.5,32.5,26.6,23.5,18.2,11.7
"기타","부안댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","부안댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","부안댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","부안댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","보령댐1",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.3,1.9,1.2,2.2,1.9,1.9,1.4,1.9
"기타","보령댐1",용존산소 DO (㎎/ℓ),11.0,9.3,7.1,5.8,4.2,5.7,6.9,8.8,9.2
"기타","보령댐1",수온 (℃),8.4,9.7,11.8,16.5,21.0,25.9,21.2,17.2,10.7
"기타","보령댐1",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐1",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","보령댐1",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐1",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","보령댐1",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐1",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","보령댐2",생물화학적산소요구량 BOD (㎎/ℓ),2.2,2.2,1.8,1.2,2.5,2.4,1.2,1.4,1.8
"기타","보령댐2",용존산소 DO (㎎/ℓ),10.9,9.5,8.2,7.5,6.3,5.4,7.7,8.8,9.9
"기타","보령댐2",수온 (℃),7.5,10.5,17.4,20.3,25.8,26.2,22.0,17.3,10.8
"기타","보령댐2",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐2",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","보령댐2",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐2",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","보령댐2",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐2",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","보령댐3",생물화학적산소요구량 BOD (㎎/ℓ),2.1,2.0,1.7,1.4,2.4,2.2,2.5,1.8,1.7
"기타","보령댐3",용존산소 DO (㎎/ℓ),11.0,9.6,7.5,8.9,6.6,7.1,7.4,8.8,9.9
"기타","보령댐3",수온 (℃),7.7,11.4,17.5,21.3,25.7,26.3,22.0,17.0,10.6
"기타","보령댐3",카드뮴 Cd (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐3",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","보령댐3",납 Pb (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐3",6가크롬 Cr6+ (㎎/ℓ),-,-,0.000,-,-,0.000,-,-,0.000
"기타","보령댐3",비소 As (㎎/ℓ),-,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","보령댐3",수은 Hg (㎎/ℓ),-,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","화진포호",생물화학적산소요구량 BOD (㎎/ℓ),4.1,5.2,9.9,5.8,3.1,3.1,4.8,3.9,2.1
"기타","화진포호",용존산소 DO (㎎/ℓ),8.6,10.3,5.8,11.9,11.2,8.6,10.8,10.0,11.8
"기타","화진포호",수온 (℃),15.6,23.6,28.1,31.8,27.7,25.4,24.5,15.1,6.2
"기타","화진포호",카드뮴 Cd (㎎/ℓ),0.00304,-,0.00017,-,-,0.00088,-,-,0.00596
"기타","화진포호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","화진포호",납 Pb (㎎/ℓ),0.00005,-,0.00000,-,-,0.00000,-,-,0.00239
"기타","화진포호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","화진포호",비소 As (㎎/ℓ),0.00431,-,0.00640,-,-,0.00123,-,-,0.00199
"기타","화진포호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","광포호",생물화학적산소요구량 BOD (㎎/ℓ),11.8,7.0,5.9,3.8,3.7,4.5,2.8,2.7,1.0
"기타","광포호",용존산소 DO (㎎/ℓ),12.7,10.6,10.6,7.9,9.4,9.0,12.0,13.4,11.7
"기타","광포호",수온 (℃),15.9,21.9,26.2,30.9,28.0,25.9,23.2,13.4,4.5
"기타","광포호",카드뮴 Cd (㎎/ℓ),0.00396,-,0.00005,-,-,0.00017,-,-,0.00233
"기타","광포호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","광포호",납 Pb (㎎/ℓ),0.00298,-,0.00011,-,-,0.00144,-,-,0.00613
"기타","광포호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","광포호",비소 As (㎎/ℓ),0.00107,-,0.00301,-,-,0.00023,-,-,0.00047
"기타","광포호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","봉포호",생물화학적산소요구량 BOD (㎎/ℓ),3.4,3.3,1.8,4.0,2.0,2.0,1.8,1.6,1.5
"기타","봉포호",용존산소 DO (㎎/ℓ),11.4,7.8,9.0,9.4,10.5,5.0,8.2,6.7,10.7
"기타","봉포호",수온 (℃),15.9,23.4,29.2,32.9,30.5,25.5,23.7,16.7,6.5
"기타","봉포호",카드뮴 Cd (㎎/ℓ),0.00218,-,0.00010,-,-,0.00000,-,-,0.00184
"기타","봉포호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","봉포호",납 Pb (㎎/ℓ),0.00276,-,0.00000,-,-,0.00115,-,-,0.00488
"기타","봉포호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","봉포호",비소 As (㎎/ℓ),0.00000,-,0.00273,-,-,0.00000,-,-,0.00000
"기타","봉포호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","송지호",생물화학적산소요구량 BOD (㎎/ℓ),5.8,3.1,2.2,2.3,3.1,1.3,0.7,1.7,2.8
"기타","송지호",용존산소 DO (㎎/ℓ),10.1,8.7,11.7,11.6,13.9,11.9,11.1,10.4,13.5
"기타","송지호",수온 (℃),16.2,21.6,27.8,30.5,29.7,28.4,24.2,14.7,6.3
"기타","송지호",카드뮴 Cd (㎎/ℓ),0.00827,-,0.00020,-,-,0.00030,-,-,0.00255
"기타","송지호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","송지호",납 Pb (㎎/ℓ),0.00308,-,0.00000,-,-,0.00000,-,-,0.00543
"기타","송지호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","송지호",비소 As (㎎/ℓ),0.00117,-,0.00383,-,-,0.00000,-,-,0.00337
"기타","송지호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","천진호",생물화학적산소요구량 BOD (㎎/ℓ),1.4,2.1,0.7,1.2,1.5,1.5,0.5,1.4,0.9
"기타","천진호",용존산소 DO (㎎/ℓ),10.1,8.4,6.8,5.8,6.4,3.8,9.0,7.6,10.4
"기타","천진호",수온 (℃),16.0,21.7,27.3,32.3,29.1,24.8,23.4,15.0,5.1
"기타","천진호",카드뮴 Cd (㎎/ℓ),0.00111,-,0.00000,-,-,0.00000,-,-,0.00132
"기타","천진호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","천진호",납 Pb (㎎/ℓ),0.00435,-,0.00022,-,-,0.00153,-,-,0.00465
"기타","천진호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","천진호",비소 As (㎎/ℓ),0.00000,-,0.00186,-,-,0.00000,-,-,0.00000
"기타","천진호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","영랑호",생물화학적산소요구량 BOD (㎎/ℓ),1.4,2.1,0.7,0.6,1.5,1.7,0.9,3.7,1.8
"기타","영랑호",용존산소 DO (㎎/ℓ),9.5,7.9,11.8,11.0,9.9,11.0,9.2,10.2,11.8
"기타","영랑호",수온 (℃),17.5,7.6,24.7,30.0,30.8,25.1,17.5,10.5,6.9
"기타","영랑호",카드뮴 Cd (㎎/ℓ),0.00427,-,0.00040,-,-,0.00155,-,-,0.00400
"기타","영랑호",시안 CN (㎎/ℓ),-,-,0.00,-,-,0.00,-,-,0.00
"기타","영랑호",납 Pb (㎎/ℓ),0.00000,-,0.00000,-,-,0.00000,-,-,0.00000
"기타","영랑호",6가크롬 Cr6+ (㎎/ℓ),0.000,-,0.000,-,-,0.000,-,-,0.000
"기타","영랑호",비소 As (㎎/ℓ),0.00314,-,0.00369,-,-,0.00278,-,-,0.00929
"기타","영랑호",수은 Hg (㎎/ℓ),0.0000000,-,0.0000000,-,-,0.0000000,-,-,0.0000000
"기타","청초호",생물화학적산소요구량 BOD (㎎/ℓ),1.0,1.8,0.5,1.7,1.9,3.9,0.3,1.9,1.0
